0.824065826	0.840744309	0.837504973	0.095189125	0.926556412	3.298021092	7.750785045	2.878157713	3.923571335	5.071467388	8.727591972	5.308322402	47.54823216	400.2187567	0.262571713	0.924346876	0.081751838	0.078099444	0.61026298	0.160104813	0.509739807	0.915695082	1.584932744	4.044803174	10.6023573	0.987794986	0.547441927	3.581104297	7.979458771	8.384012873	53.15625094	31.59471013	68.37942345	13.75464055	10.1923566	11.7758	11.33200125	1289.181021	0.080083357	47.93396179
0.88453804	0.947050922	0.928311633	0.057215086	0.934717007	6.905832383	2.972241431	5.422277815	8.051637538	3.32056431	6.356821159	7.693908528	109.6310713	611.8738567	0.147283776	0.576471617	0.066221313	0.070134677	0.836587058	0.938775403	0.872939224	0.752716519	2.783761009	1.798912257	8.935475764	0.736986835	0.821465707	2.962169012	5.423504577	7.396455911	53.36698985	30.57241699	69.29170197	10.14714943	12.02408536	13.20590231	13.70325513	1294.284572	0.07093051	42.81470197
0.82006217	0.917138086	0.882470108	0.152999612	0.867289619	8.052076209	8.09367733	1.983144965	8.117421468	6.454136052	7.465537383	11.03043501	86.7198227	899.9426378	0.181768186	0.700673969	0.056141955	0.098345586	0.79707369	0.279233053	0.679746092	0.42048883	1.016973257	4.056783001	8.86301231	0.912823983	0.513021555	5.738732107	5.611491415	5.738628314	53.81849674	32.22982739	67.2875537	13.2139071	10.22417836	10.39488845	14.53180608	1354.354967	0.108825976	7.528090511
0.93424238	0.910933875	0.875048583	0.10908321	0.847342465	7.625531438	4.123814468	3.013127063	4.578058768	4.416318621	6.415407262	8.880255224	67.1252246	256.9875753	0.868541918	0.778971096	0.027463142	0.016607541	0.894012854	0.57758489	0.852846037	0.879136013	1.245026206	2.10263982	7.856048493	0.553405063	0.825046273	4.310839979	5.505408247	6.496595811	56.9383779	32.90710701	67.7872624	14.74150971	14.557166	13.54956954	13.91517718	1338.353332	0.086721462	62.54849578
0.849168885	0.9292588	0.835766543	0.101426625	0.935386572	1.127406704	7.544035768	9.556009449	2.406554179	3.29092965	6.529267724	11.43114423	113.8362492	897.7395201	0.650373925	0.763443368	0.042635841	0.015791925	0.250339014	0.254344284	0.251872806	0.710591811	4.629425389	3.687071881	11.87490342	0.752734903	0.858319758	6.81183312	5.64842386	7.87095993	53.77815351	35.91850305	65.34307873	14.96292871	10.28877874	13.72330977	12.62710783	1307.090632	0.097322253	67.73482155
0.851182672	0.929526663	0.811145003	0.174808757	0.828101691	8.439529801	8.249719753	3.187813739	8.52440477	8.297844256	9.205329622	9.659104177	24.96207789	575.5613855	0.252700219	0.275443062	0.037942751	0.043620914	0.893029636	0.31026514	0.758586354	0.902841159	4.292893654	3.861602277	7.43604714	0.644256835	0.94620931	5.980577053	5.767147408	9.936745936	53.78550196	35.68123144	69.20818972	14.75795892	14.83220995	10.07871632	12.67518055	1314.460811	0.119448986	69.18366534
0.921757908	0.936026582	0.853559819	0.111138401	0.803029554	1.307196886	1.26350701	8.596544688	8.281706622	9.09422798	5.566966297	8.82884382	53.48131017	760.7567731	0.668580714	0.231087543	0.008245846	0.016760258	0.705294097	0.831561549	0.974634296	0.339023446	1.547752574	1.517015917	9.606066125	0.512080443	0.816430267	5.08547648	9.048609586	7.89828534	57.36089217	35.97108326	67.17713108	14.05534279	12.25658936	14.5311882	10.907768	1371.714709	0.121614379	2.711494798
0.939442677	0.91895909	0.850653593	0.175814755	0.839840395	8.580464071	1.56257169	5.430880938	3.616844306	7.078120744	2.737481975	11.35395047	103.4653383	708.7136047	0.319531584	0.407140184	0.047324164	0.012206021	0.881939138	0.202477367	0.794042074	0.263954885	1.720270136	1.675680225	7.646253264	0.619433524	0.507599272	5.023837566	7.057467658	8.902154176	55.5918044	33.88104842	67.93887978	10.42462521	12.47724475	14.50322932	11.50429721	1390.563335	0.067550042	70.15550402
0.81111486	0.943172734	0.880822922	0.144507032	0.889178552	9.211793753	7.766142772	5.953493649	5.097220157	8.177479306	3.106239588	13.67320601	55.709873	928.4542691	0.647040812	0.525081917	0.017603473	0.030193366	0.13602024	0.973502766	0.243791448	0.434292142	1.57351977	1.250430195	11.1446656	0.99019352	0.706023271	6.482370563	5.356247807	5.923620623	53.91931892	33.55627312	67.4927645	12.83393053	13.68907201	14.55377165	14.59481106	1369.893968	0.076875322	79.49479558
0.847379706	0.848208304	0.84242784	0.154720815	0.920515837	7.692275372	4.576193614	2.604857337	1.431390792	5.819250334	3.001133037	1.870369135	111.9585226	563.6337252	0.701963929	0.210261624	0.078047818	0.033538994	0.388631802	0.569255187	0.480203217	0.484956864	2.251342733	4.197621378	9.522929849	0.806330679	0.985553999	4.069639181	8.49687679	9.453005076	55.55183394	32.59504923	67.10969766	12.64938468	11.92279007	10.07327436	13.1178349	1319.319298	0.077051379	84.26967003
0.827025428	0.860195886	0.917000728	0.141931203	0.848752661	8.97668692	2.477230675	1.867371324	1.419003668	4.215706767	7.171432089	14.722133	50.14773531	328.0166326	0.325944325	0.703097906	0.046184146	0.037355691	0.903390576	0.636825128	0.931381254	0.3644085	3.459127479	3.038664754	8.980771979	0.841035466	0.725720498	3.612342529	6.350442871	5.698674653	55.42746013	30.08329279	68.10754467	10.30335737	10.1006769	14.90572533	11.1818758	1327.750494	0.091842058	24.4898562
0.883458783	0.826836306	0.880417563	0.165922175	0.893605282	2.946798849	3.590196411	8.8221357	8.845580281	8.963522711	5.432062132	11.59278741	60.68901198	528.8766758	0.995213356	0.629469034	0.082794708	0.023288567	0.382514591	0.718507506	0.288987176	0.995236853	1.852214222	2.052905926	8.404618774	0.735327438	0.758922605	5.399735273	9.209610598	8.742520107	53.8095209	30.48715578	69.40926349	13.9507509	12.46143446	14.42911343	14.81255952	1344.099024	0.064559861	18.41309643
0.823498255	0.829784325	0.94305548	0.131650854	0.83724987	9.560809859	5.227545068	6.02454741	2.493785956	1.592279597	1.834398695	12.64942288	80.60847265	953.9868362	0.881792028	0.783104723	0.086645708	0.013764183	0.705129794	0.440300632	0.918507479	0.677953231	3.254658069	3.204788358	7.731596259	0.554837454	0.695042772	3.766228239	6.774795721	5.370157338	54.38116543	33.12806821	65.50686753	12.42591227	12.88933842	11.2240278	10.18898682	1393.191619	0.107880467	28.32069405
0.893866653	0.848597665	0.804128776	0.181462366	0.898368367	3.878998471	5.009741394	5.796855214	4.140859711	4.185147029	6.359071413	6.257986935	99.26531299	638.3614703	0.664497758	0.50345995	0.006469039	0.009194167	0.716004056	0.688950338	0.54131735	0.991321612	4.75883815	1.457784133	11.641846	0.587904385	0.601491577	6.071253094	7.090567151	7.117715629	54.91904837	30.04812316	68.85387687	14.7862253	14.02497121	11.93766861	13.36774658	1308.761413	0.117056244	43.99472948
0.933868855	0.888303405	0.888880327	0.174390214	0.805860349	7.89193492	1.371703541	8.975344531	6.303512993	4.17803425	6.286394585	3.619277813	41.03268155	998.5776381	0.708443923	0.663037035	0.083565825	0.004653612	0.851086391	0.369173488	0.144443219	0.476653136	2.849641766	1.347622001	10.29816262	0.619352066	0.808264839	4.228305239	9.606591756	9.435202393	55.91386883	30.77395398	68.98899487	13.41043959	14.69992445	10.35463129	14.54971577	1353.866982	0.115106836	64.74287287
0.844635206	0.915698924	0.843217186	0.133746236	0.900112258	3.086823882	3.123488136	8.369179073	7.932903969	4.864652808	4.896143113	12.3319417	100.5564421	733.2679161	0.55084923	0.452958389	0.029704819	0.089549985	0.237851545	0.119836302	0.341859822	0.587542239	2.59431837	2.514909657	10.40367806	0.928329135	0.671623041	5.131820966	7.166602256	6.005843412	54.46013447	31.92892327	67.6403415	12.51412933	13.55462465	11.56732965	14.06007242	1313.99111	0.101153805	79.84602871
0.858245628	0.924190896	0.862351412	0.158927385	0.906522937	1.744249255	9.367060994	2.325201757	7.64093292	1.49617865	7.097663156	4.79284756	24.49974657	552.6250176	0.119910046	0.63068585	0.067439284	0.035435398	0.478850759	0.471207087	0.503001439	0.69579879	3.127653987	2.197604645	9.641604384	0.636512063	0.806452404	3.949145478	7.191779214	7.837471975	56.50380444	35.33906904	67.32573563	13.83977801	13.05810556	12.28871566	13.49192175	1292.312426	0.093466061	15.19701602
0.918398569	0.845540872	0.88292286	0.191569993	0.915028216	5.675901326	6.948770521	4.829240308	6.43195806	8.139644739	5.449067501	10.86664853	105.0858663	739.2073683	0.774803985	0.322874631	0.015533926	0.090064132	0.29796587	0.717507804	0.121447223	0.953951047	3.386456174	1.957172025	10.90181058	0.955336475	0.57534885	6.898548181	7.278100437	7.675275656	54.12452129	30.15381027	68.63241976	12.09660533	14.70257537	12.22726891	13.77439571	1398.617619	0.073482194	9.073057466
0.85327086	0.83809567	0.834501201	0.091751923	0.863771846	3.082505012	4.535300177	6.738010189	5.362535753	3.250561064	7.431710949	12.24688698	40.84003226	889.0105635	0.258634586	0.479664848	0.050155275	0.085271004	0.475030961	0.116458924	0.956650786	0.65484878	3.494829503	4.257560432	11.0900766	0.991128471	0.797024668	3.876392572	6.730457783	9.179769119	53.87572818	31.45141042	69.78318857	10.61359788	12.79488534	14.00809975	12.18437485	1343.898189	0.08127547	57.48289862
0.911007524	0.860530679	0.834292503	0.190757453	0.915364253	9.431895434	8.140464211	4.976025105	1.906156873	1.837820826	4.26840221	9.938310575	103.9402874	864.0619225	0.437471187	0.4708703	0.065964788	0.004208707	0.24950249	0.750262614	0.318303182	0.532169231	3.357996611	1.198277501	7.984572336	0.508458099	0.538837671	5.376416177	8.709862311	8.146055753	57.13413118	30.10577362	65.31233635	14.90360102	14.65364643	11.1651473	13.31916429	1338.034327	0.078216547	29.42560673
